StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q3,Q4,Q5,Q13,Q6,Q7,Q8,Q9,Q10,Q11,Q12,id
5/16/21 18:10,5/16/21 18:12,IP Address,73.153.212.95,100,82,True,5/16/21 18:12,R_3O7c78snSDk6hEI,,,,,39.58839417,-105.0775986,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",18,Female,white,Yes,business,No,No,Somewhat tired,Poor,,19212
5/16/21 20:12,5/16/21 20:14,IP Address,174.29.194.149,100,65,True,5/16/21 20:14,R_74cVthj1TJKFCDL,,,,,39.70669556,-104.9693985,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",21,Female,white,Yes,psychology,No,No,Very tired,Poor,,17157
5/16/21 21:21,5/16/21 21:21,IP Address,73.14.56.45,100,33,True,5/16/21 21:21,R_2SIaLfEuWEw5PSg,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",22,Female,white,Yes,biology,No,No,Slightly tired,Well,,19093
5/16/21 21:31,5/16/21 21:34,IP Address,67.176.43.229,100,159,True,5/16/21 21:34,R_392FfjT06QvA9TH,,,,,39.7592926,-104.9651031,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",20,Female,white,Yes,English and Psychology ,No,No,Somewhat tired,Well,,18492
5/16/21 23:39,5/16/21 23:40,IP Address,184.96.132.249,100,62,True,5/16/21 23:40,R_55vknLzV72bUB3P,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",18,Female,american,Yes,art,No,No,Somewhat tired,Poor,,19229
5/17/21 8:21,5/17/21 8:21,IP Address,130.253.29.12,100,43,True,5/17/21 8:21,R_3HFwsloGviAElvz,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",20,Female,White,Yes,Biology and Psychology ,No,No,Slightly tired,Well,,19085
5/17/21 11:09,5/17/21 11:10,IP Address,130.253.27.2,100,42,True,5/17/21 11:10,R_3P6QOh64VLHoFdB,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Female,white ,Yes,Marketing ,No,No,Slightly tired,Well,,19088
5/17/21 13:05,5/17/21 13:06,IP Address,73.34.166.138,100,83,True,5/17/21 13:06,R_3PI72cEgIqjm2PG,,,,,39.65620422,-104.7865982,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",24,Female,White,Yes,Criminology,No,No,Slightly tired,Well,no,19078
5/17/21 13:25,5/17/21 13:26,IP Address,130.253.27.2,100,32,True,5/17/21 13:26,R_RqRili2Xp7kdLFf,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Female,,Yes,marketing ,No,No,Slightly tired,Well,,19088
5/17/21 14:00,5/17/21 14:02,IP Address,71.205.160.7,100,108,True,5/17/21 14:02,R_2rOxhiRQwmdb9nI,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",20,Female,white,Yes,biological sciences,No,No,Not at all tired,Well,,19124
5/17/21 16:31,5/17/21 16:33,IP Address,130.253.27.5,100,148,True,5/17/21 16:33,R_2qeGdJrjvwLOzTR,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Male,white,Yes,undeclared,No,No,Not at all tired,Well,none,19224
5/17/21 16:48,5/17/21 16:49,IP Address,23.31.72.98,100,38,True,5/17/21 16:49,R_1oIj9zW3egdIXs2,,,,,39.72770691,-104.9814987,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",21,Female,Caucasian ,Yes,Art History ,No,No,Slightly tired,Well,,19163
5/17/21 18:01,5/17/21 18:03,Spam,130.253.27.7,100,105,True,5/17/21 18:03,R_2EfW83pgY5AhdqH,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",21,Female,latina,Yes,biochemistry and biology,No,No,Slightly tired,Well,none,19161
5/17/21 18:37,5/17/21 18:40,IP Address,98.34.248.149,100,124,True,5/17/21 18:40,R_PG35k2XCN4SRjfb,,,,,29.79249573,-95.36730194,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Female,White,Yes,Undeclared,No,No,Slightly tired,Well,none,19019
5/17/21 18:57,5/17/21 18:58,IP Address,73.95.21.144,100,47,True,5/17/21 18:58,R_1jZdcuYGB20uqw7,,,,,39.69599915,-105.0345993,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",21,Male,white ,Yes,marketing ,No,No,Somewhat tired,Well,,19116
5/17/21 18:36,5/17/21 19:17,IP Address,73.181.30.26,100,2408,True,5/17/21 19:17,R_3g6drOCuhcAeoLv,,,,,39.76280212,-105.0262985,anonymous,EN,"Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",21,Female,white,Yes,biology,No,No,Somewhat tired,Well,,18935
5/17/21 19:43,5/17/21 19:45,IP Address,130.253.27.5,100,160,True,5/17/21 19:45,R_2TMYXiPZxQGKa1e,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",20,Female,Asian and white ,Yes,Molecular Biology and Psychology,No,No,Not at all tired,Well,n/a,18495
5/17/21 20:42,5/17/21 20:45,IP Address,130.253.28.7,100,155,True,5/17/21 20:45,R_1E6glrlRFz2vDuW,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Male,White,Yes,Finance,No,No,Somewhat tired,Well,,19106
5/18/21 0:51,5/18/21 0:52,IP Address,24.8.232.20,100,70,True,5/18/21 0:52,R_2ro9dVNUyxwAd51,,,,,39.65620422,-104.7865982,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",18,Female,Hispanic ,No,Spanish,No,No,Somewhat tired,Poor,,19082
5/18/21 5:33,5/18/21 5:34,IP Address,130.253.29.8,100,59,True,5/18/21 5:34,R_3ff93pulVcWDPyQ,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",20,Male,American,Yes,Environmental Science,No,No,Slightly tired,Very well,,19233
5/18/21 10:18,5/18/21 11:52,IP Address,130.253.27.10,100,5616,True,5/18/21 11:52,R_1LdqRD8qLXFX94b,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",18,Female,White,Yes,Marketing,No,No,Slightly tired,Well,,19183
5/7/21 23:59,5/11/21 12:02,IP Address,24.9.21.184,21,302534,False,5/18/21 12:02,R_2R50vUbVpR36qTH,,,,,,,anonymous,EN,,,,,,,,,,,,
5/18/21 13:32,5/18/21 13:33,IP Address,130.253.27.8,100,56,True,5/18/21 13:33,R_295NSOQojBdE5tH,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.,Please check this box if you agree not to be compensated. In this case, you acknowledge that you understand you will not receive chits or monetary compensation.",19,Male,White,Yes,Accounting,No,No,Slightly tired,Well,,19210
5/18/21 14:24,5/18/21 14:26,IP Address,73.169.31.130,100,122,True,5/18/21 14:26,R_1Lb9iWJjLPCMuCC,,,,,39.82940674,-104.9095001,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Female,Black/African American,No,Computer Science,No,No,Slightly tired,Well,N/A,19213
5/18/21 20:31,5/18/21 20:32,IP Address,130.253.29.4,100,47,True,5/18/21 20:32,R_1EWCKqNH3kxQSyc,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19 ,Female,white ,Yes,international studies/ socio legal ,No,No,Somewhat tired,Well,,19164
5/19/21 10:16,5/19/21 10:21,IP Address,73.153.19.134,100,316,True,5/19/21 10:21,R_2rhXs2kqdLAi94s,,,,,39.7427063,-104.8128967,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",26,Male,American,Yes,GIS,No,No,Not at all tired,Well,,19086
5/19/21 11:18,5/19/21 11:22,IP Address,130.253.27.13,100,192,True,5/19/21 11:22,R_3PBPHhi7wR3sqWM,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Female,white,Yes,business ,No,No,Somewhat tired,Poor,I do have a cold currently.,19117
5/19/21 17:56,5/19/21 17:57,IP Address,130.253.27.13,100,59,True,5/19/21 17:57,R_1FynVYVfRssBeyB,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Female,white,Yes,psychology,No,No,Slightly tired,Well,,18608
5/19/21 19:21,5/19/21 19:22,IP Address,130.253.27.10,100,38,True,5/19/21 19:22,R_1o1PUJKodJqlVng,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",18,Female,white,Yes,marketing,No,No,Not at all tired,Well,,19183
5/19/21 21:19,5/19/21 21:20,IP Address,162.242.94.65,100,67,True,5/19/21 21:20,R_1Q0I5kdxAvCLkT5,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",20,Male,white/latino,Yes,biology/chemistry,No,No,Very tired,Very poor,I just took all my midterms help me,19235
5/19/21 22:28,5/19/21 22:29,IP Address,130.253.28.12,100,44,True,5/19/21 22:29,R_Uxst9E11OPhjetr,,,,,39.67959595,-104.9626007,anonymous,EN,Please check this box if you have read this form about the study,19,Female,whitw,Yes,undecided,No,No,Not at all tired,Well,no,19101
5/20/21 11:05,5/20/21 11:07,IP Address,184.96.66.22,100,126,True,5/20/21 11:07,R_2S6sXtG8FuZl4Mh,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",21,Male,white,Yes,Psychology,No,No,Slightly tired,Well,Np,17627
5/20/21 11:15,5/20/21 11:16,IP Address,184.96.66.22,100,36,True,5/20/21 11:16,R_1JR6eZFjbi1vNTO,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",21,Male,White,Yes,Psychology,No,No,Slightly tired,Well,No,17627
5/20/21 13:37,5/20/21 13:37,IP Address,130.253.27.4,100,58,True,5/20/21 13:37,R_2uDLqNxnnHWZTuZ,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",20,Prefer not to say,white,Yes,computer science,No,No,Slightly tired,Well,,19176
5/21/21 19:52,5/21/21 19:54,IP Address,71.205.160.95,100,84,True,5/21/21 19:54,R_3LgKX6diNx65n6f,,,,,39.72770691,-104.9814987,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.,Please check this box if you agree not to be compensated. In this case, you acknowledge that you understand you will not receive chits or monetary compensation.",22,Female,white,Yes,Psychology,No,No,Somewhat tired,Poor,I am currently battling a cold,16592
5/22/21 20:35,5/22/21 20:36,IP Address,130.253.27.9,100,69,True,5/22/21 20:36,R_7aEcIghyzVzF27L,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Female,European,Yes,Studio Art,No,No,Slightly tired,Very well,,19096
5/23/21 12:31,5/23/21 12:32,IP Address,130.253.27.13,100,48,True,5/23/21 12:32,R_1lu8sJWRXeompee,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.,Please check this box if you are participating for monetary compensation.,Please check this box if you agree not to be compensated. In this case, you acknowledge that you understand you will not receive chits or monetary compensation.",19,Male,White,Yes,Anthropology,No,No,Somewhat tired,Very poor,No,19084
5/23/21 12:59,5/23/21 13:01,IP Address,98.245.159.134,100,72,True,5/23/21 13:01,R_30vGW8dnjmieg89,,,,,40.53770447,-105.0546036,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Female,white,Yes,biological sciences,No,No,Slightly tired,Well,no,19089
5/23/21 13:02,5/23/21 13:03,IP Address,98.245.159.134,100,36,True,5/23/21 13:03,R_2tb9Ei5JSTnpfog,,,,,40.53770447,-105.0546036,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Female,white,Yes,biological sciences,No,No,Slightly tired,Well,,19089
5/23/21 13:51,5/23/21 13:52,IP Address,12.252.7.226,100,43,True,5/23/21 13:52,R_31mZXyvIdrNe7OA,,,,,30.24229431,-97.76719666,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.,Please check this box if you agree not to be compensated. In this case, you acknowledge that you understand you will not receive chits or monetary compensation.",22,Male,White,Yes,Business,No,No,Slightly tired,Very well,,19098
5/23/21 18:09,5/23/21 18:10,IP Address,67.176.72.3,100,67,True,5/23/21 18:10,R_2sSH0lWdxKkCxz8,,,,,39.72770691,-104.9814987,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",21,Male,American,Yes,Finance,No,No,Slightly tired,Well,No,19206
5/23/21 21:44,5/23/21 21:44,IP Address,184.96.93.112,100,55,True,5/23/21 21:44,R_1cZX6hAqMok2rPE,,,,,40.05000305,-105.2170029,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.,Please check this box if you agree not to be compensated. In this case, you acknowledge that you understand you will not receive chits or monetary compensation.",19,Female,hispanic/latino,Yes,criminology,No,No,Slightly tired,Well,,19142
5/24/21 7:59,5/24/21 8:01,IP Address,130.253.27.8,100,160,True,5/24/21 8:01,R_1IaV5pd2ofS1LjL,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Female,White ,Yes,Physiology in Health and Disease,No,No,Somewhat tired,Well,,19220
5/24/21 12:12,5/24/21 12:14,IP Address,130.253.27.2,100,132,True,5/24/21 12:14,R_pFARr2zvgZztKaB,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",20,Female,african american ,Yes,environmental science ,No,No,Not at all tired,Well,no,19211
5/24/21 12:16,5/24/21 12:20,IP Address,130.253.27.10,100,202,True,5/24/21 12:20,R_1jWbIxhdxqv4o8Q,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Female,white,Yes,Psycholoy,No,No,Slightly tired,Well,No,18042
5/24/21 13:20,5/24/21 13:22,IP Address,71.196.134.167,100,118,True,5/24/21 13:22,R_9HUqXJI6ALztrDH,,,,,39.73210144,-104.9554977,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",21,Female,white/japanese,Yes,emergent digital practices/game development,No,No,Somewhat tired,Well,,19114
5/24/21 14:28,5/24/21 14:29,IP Address,107.77.199.84,100,60,True,5/24/21 14:29,R_Q0peY1z9lyX3h0l,,,,,32.96159363,-96.60189819,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.,Please check this box if you agree not to be compensated. In this case, you acknowledge that you understand you will not receive chits or monetary compensation.",20,Female,American,Yes,Journalism,No,No,Not at all tired,Well,,19195
5/24/21 14:36,5/24/21 14:44,IP Address,162.242.94.65,100,530,True,5/24/21 14:44,R_3KIOqf4ZaeFZGAo,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",21,Female,non-hispanic/latinx,Yes,Biology,No,No,Slightly tired,Well,no,18327
5/24/21 15:18,5/24/21 15:20,IP Address,24.9.140.130,100,158,True,5/24/21 15:20,R_3KDSPYaCBFZiPAp,,,,,39.54069519,-104.9708023,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",20,Male,white,Yes,finance,No,No,Not at all tired,Very well,no,19189
5/24/21 15:44,5/24/21 15:47,IP Address,137.83.95.255,100,144,True,5/24/21 15:47,R_28D8WFKcrpFmJLl,,,,,39.73880005,-104.9868011,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",20,Female,White,Yes,Biology,No,No,Not at all tired,Well,,18329
5/24/21 16:12,5/24/21 16:12,IP Address,130.253.27.0,100,45,True,5/24/21 16:12,R_3rYyfaMKTfTeg1Y,,,,,39.67959595,-104.9626007,anonymous,EN,,19,Male,White,Yes,Biological Sciences,No,No,Not at all tired,Very well,nothing,19231
5/24/21 16:40,5/24/21 16:41,IP Address,130.253.27.4,100,106,True,5/24/21 16:41,R_DHJKoUmHqAdNNRf,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",19,Male,White,Yes,Marketing,No,No,Not at all tired,Very well,no,19223
5/24/21 19:50,5/24/21 19:51,IP Address,71.237.24.6,100,58,True,5/24/21 19:51,R_1Kr5w5CfPZq49NS,,,,,39.67959595,-104.9626007,anonymous,EN,"Please check this box if you have read this form about the study,Please check this box if you understand the possible risks and benefits of this study, and you acknowledge that you know that being in this study is voluntary.,Please check this box if data from this research may be used for future research.,Please check this box if your participation is related to a course in which you are enrolled, in which case you acknowledge that you will receive up to 2 chits worth of credit for participation in this study.",20,Male,White,Yes,FIlm studies and production,No,No,Somewhat tired,Well,bored,19196
